,AskPrice,BidPrice,AskVolume,BidVolume
2020-12-22 09:03:31.500,4596.0,4595.0,500.0,136.0
2020-12-22 09:03:32.000,4595.0,4594.0,1.0,427.0
2020-12-22 09:03:32.500,4596.0,4595.0,409.0,125.0
2020-12-22 09:03:33.000,4596.0,4594.0,356.0,328.0
2020-12-22 09:03:33.500,4596.0,4595.0,346.0,7.0
2020-12-22 09:03:34.000,4596.0,4595.0,360.0,4.0
2020-12-22 09:03:34.500,4596.0,4594.0,351.0,316.0
2020-12-22 09:03:35.000,4595.0,4594.0,27.0,301.0
2020-12-22 09:03:35.500,4596.0,4595.0,163.0,283.0
2020-12-22 09:03:36.000,4596.0,4595.0,28.0,272.0
2020-12-22 09:03:36.500,4597.0,4596.0,131.0,135.0
2020-12-22 09:03:37.000,4597.0,4596.0,135.0,134.0
2020-12-22 09:03:37.500,4597.0,4596.0,133.0,40.0
2020-12-22 09:03:38.000,4596.0,4595.0,226.0,163.0
2020-12-22 09:03:38.500,4595.0,4594.0,9.0,407.0
2020-12-22 09:03:39.000,4595.0,4594.0,93.0,402.0
2020-12-22 09:03:39.500,4595.0,4594.0,95.0,388.0
2020-12-22 09:03:40.000,4596.0,4595.0,19.0,26.0
2020-12-22 09:03:40.500,4596.0,4595.0,95.0,112.0
2020-12-22 09:03:41.000,4596.0,4595.0,9.0,174.0
2020-12-22 09:03:41.500,4597.0,4596.0,147.0,56.0
2020-12-22 09:03:42.000,4597.0,4596.0,31.0,220.0
2020-12-22 09:03:42.500,4598.0,4597.0,278.0,201.0
2020-12-22 09:03:43.000,4598.0,4597.0,248.0,178.0
2020-12-22 09:03:43.500,4598.0,4597.0,222.0,160.0
2020-12-22 09:03:44.000,4598.0,4597.0,224.0,141.0
2020-12-22 09:03:44.500,4598.0,4597.0,222.0,120.0
2020-12-22 09:03:45.000,4598.0,4597.0,66.0,34.0
2020-12-22 09:03:45.500,4599.0,4598.0,441.0,88.0
2020-12-22 09:03:46.000,4599.0,4598.0,428.0,128.0
2020-12-22 09:03:46.500,4599.0,4598.0,415.0,151.0
2020-12-22 09:03:47.000,4599.0,4598.0,332.0,154.0
2020-12-22 09:03:47.500,4599.0,4598.0,262.0,152.0
2020-12-22 09:03:48.000,4599.0,4598.0,267.0,79.0
2020-12-22 09:03:48.500,4599.0,4598.0,336.0,27.0
2020-12-22 09:03:49.000,4599.0,4598.0,31.0,6.0
2020-12-22 09:03:49.500,4600.0,4599.0,1262.0,44.0
2020-12-22 09:03:50.000,4600.0,4599.0,1117.0,54.0
2020-12-22 09:03:50.500,4600.0,4599.0,622.0,3.0
2020-12-22 09:03:51.000,4601.0,4600.0,93.0,1378.0
2020-12-22 09:03:51.500,4601.0,4600.0,105.0,96.0
2020-12-22 09:03:52.000,4600.0,4599.0,562.0,20.0
2020-12-22 09:03:52.500,4598.0,4597.0,256.0,116.0
2020-12-22 09:03:53.000,4598.0,4596.0,225.0,207.0
2020-12-22 09:03:53.500,4597.0,4596.0,55.0,178.0
2020-12-22 09:03:54.000,4597.0,4596.0,4.0,178.0
2020-12-22 09:03:54.500,4598.0,4597.0,49.0,12.0
2020-12-22 09:03:55.000,4597.0,4596.0,153.0,181.0
2020-12-22 09:03:55.500,4598.0,4597.0,2.0,29.0
2020-12-22 09:03:56.000,4598.0,4597.0,97.0,4.0
2020-12-22 09:03:56.500,4598.0,4597.0,107.0,27.0
2020-12-22 09:03:57.000,4599.0,4598.0,124.0,32.0
2020-12-22 09:03:57.500,4599.0,4598.0,143.0,34.0
2020-12-22 09:03:58.000,4598.0,4597.0,133.0,74.0
2020-12-22 09:03:58.500,4597.0,4596.0,17.0,151.0
2020-12-22 09:03:59.000,4598.0,4597.0,99.0,2.0
2020-12-22 09:03:59.500,4595.0,4593.0,24.0,3.0
2020-12-22 09:04:00.000,4596.0,4594.0,27.0,12.0
2020-12-22 09:04:00.500,4595.0,4594.0,8.0,16.0
2020-12-22 09:04:01.000,4596.0,4595.0,21.0,3.0
2020-12-22 09:04:01.500,4593.0,4592.0,90.0,118.0
2020-12-22 09:04:02.000,4594.0,4593.0,2.0,29.0
2020-12-22 09:04:02.500,4593.0,4592.0,49.0,118.0
2020-12-22 09:04:03.000,4593.0,4592.0,28.0,88.0
2020-12-22 09:04:03.500,4597.0,4596.0,112.0,13.0
2020-12-22 09:04:04.000,4594.0,4593.0,19.0,110.0
2020-12-22 09:04:04.500,4596.0,4595.0,451.0,10.0
2020-12-22 09:04:05.000,4596.0,4594.0,436.0,71.0
2020-12-22 09:04:05.500,4595.0,4594.0,137.0,41.0
2020-12-22 09:04:06.000,4595.0,4594.0,128.0,20.0
2020-12-22 09:04:06.500,4595.0,4594.0,182.0,8.0
2020-12-22 09:04:07.000,4594.0,4593.0,39.0,255.0
2020-12-22 09:04:07.500,4595.0,4594.0,185.0,2.0
2020-12-22 09:04:08.000,4595.0,4593.0,174.0,267.0
2020-12-22 09:04:08.500,4594.0,4593.0,90.0,257.0
2020-12-22 09:04:09.000,4594.0,4592.0,107.0,196.0
2020-12-22 09:04:09.500,4593.0,4592.0,35.0,194.0
2020-12-22 09:04:10.000,4593.0,4592.0,153.0,9.0
2020-12-22 09:04:10.500,4592.0,4591.0,169.0,283.0
2020-12-22 09:04:11.000,4592.0,4591.0,206.0,194.0
2020-12-22 09:04:11.500,4592.0,4591.0,105.0,87.0
2020-12-22 09:04:12.000,4591.0,4590.0,12.0,516.0
2020-12-22 09:04:12.500,4592.0,4591.0,81.0,59.0
2020-12-22 09:04:13.000,4592.0,4591.0,31.0,79.0
2020-12-22 09:04:13.500,4591.0,4590.0,8.0,481.0
2020-12-22 09:04:14.000,4592.0,4591.0,19.0,28.0
2020-12-22 09:04:14.500,4591.0,4590.0,30.0,403.0
2020-12-22 09:04:15.000,4591.0,4590.0,58.0,384.0
2020-12-22 09:04:15.500,4591.0,4590.0,108.0,364.0
2020-12-22 09:04:16.000,4590.0,4588.0,139.0,292.0
2020-12-22 09:04:16.500,4589.0,4588.0,68.0,257.0
2020-12-22 09:04:17.000,4588.0,4587.0,101.0,217.0
2020-12-22 09:04:17.500,4588.0,4587.0,157.0,138.0
2020-12-22 09:04:18.000,4588.0,4587.0,122.0,145.0
2020-12-22 09:04:18.500,4588.0,4587.0,28.0,143.0
2020-12-22 09:04:19.000,4587.0,4586.0,377.0,319.0
2020-12-22 09:04:19.500,4586.0,4585.0,6.0,154.0
2020-12-22 09:04:20.000,4586.0,4585.0,96.0,129.0
2020-12-22 09:04:20.500,4586.0,4585.0,13.0,22.0
2020-12-22 09:04:21.000,4585.0,4584.0,56.0,81.0
2020-12-22 09:04:21.500,4585.0,4584.0,14.0,3.0
2020-12-22 09:04:22.000,4585.0,4584.0,15.0,200.0
2020-12-22 09:04:22.500,4586.0,4585.0,15.0,35.0
2020-12-22 09:04:23.000,4585.0,4584.0,9.0,210.0
2020-12-22 09:04:23.500,4586.0,4585.0,59.0,84.0
2020-12-22 09:04:24.000,4585.0,4584.0,37.0,231.0
2020-12-22 09:04:24.500,4586.0,4585.0,73.0,15.0
2020-12-22 09:04:25.000,4586.0,4585.0,11.0,35.0
2020-12-22 09:04:25.500,4586.0,4585.0,144.0,47.0
2020-12-22 09:04:26.000,4586.0,4584.0,146.0,127.0
2020-12-22 09:04:26.500,4585.0,4584.0,21.0,43.0
2020-12-22 09:04:27.000,4586.0,4585.0,30.0,205.0
2020-12-22 09:04:27.500,4585.0,4584.0,9.0,133.0
2020-12-22 09:04:28.000,4586.0,4585.0,32.0,2.0
2020-12-22 09:04:28.500,4586.0,4585.0,109.0,117.0
2020-12-22 09:04:29.000,4586.0,4585.0,107.0,170.0
2020-12-22 09:04:29.500,4587.0,4586.0,81.0,23.0
2020-12-22 09:04:30.000,4587.0,4586.0,75.0,178.0
2020-12-22 09:04:30.500,4588.0,4587.0,191.0,170.0
2020-12-22 09:04:31.000,4589.0,4587.0,105.0,201.0
2020-12-22 09:04:31.500,4589.0,4588.0,84.0,17.0
2020-12-22 09:04:32.000,4587.0,4586.0,21.0,285.0
2020-12-22 09:04:32.500,4587.0,4586.0,90.0,352.0
2020-12-22 09:04:33.000,4588.0,4587.0,15.0,13.0
2020-12-22 09:04:33.500,4587.0,4586.0,100.0,379.0
2020-12-22 09:04:34.000,4588.0,4587.0,73.0,15.0
2020-12-22 09:04:34.500,4588.0,4587.0,42.0,45.0
2020-12-22 09:04:35.000,4587.0,4586.0,62.0,357.0
2020-12-22 09:04:35.500,4588.0,4587.0,94.0,36.0
2020-12-22 09:04:36.000,4587.0,4586.0,63.0,350.0
2020-12-22 09:04:36.500,4587.0,4586.0,170.0,379.0
2020-12-22 09:04:37.000,4587.0,4586.0,120.0,315.0
2020-12-22 09:04:37.500,4586.0,4585.0,3.0,239.0
2020-12-22 09:04:38.000,4587.0,4585.0,70.0,234.0
2020-12-22 09:04:38.500,4587.0,4586.0,89.0,14.0
2020-12-22 09:04:39.000,4586.0,4585.0,11.0,233.0
2020-12-22 09:04:39.500,4587.0,4586.0,47.0,4.0
2020-12-22 09:04:40.000,4586.0,4585.0,1.0,310.0
2020-12-22 09:04:40.500,4588.0,4587.0,55.0,156.0
2020-12-22 09:04:41.000,4589.0,4587.0,116.0,88.0
2020-12-22 09:04:41.500,4589.0,4587.0,121.0,114.0
2020-12-22 09:04:42.000,4590.0,4589.0,203.0,198.0
2020-12-22 09:04:42.500,4591.0,4589.0,112.0,238.0
2020-12-22 09:04:43.000,4591.0,4590.0,98.0,84.0
2020-12-22 09:04:43.500,4592.0,4591.0,164.0,12.0
2020-12-22 09:04:44.000,4591.0,4590.0,94.0,124.0
2020-12-22 09:04:44.500,4591.0,4589.0,109.0,261.0
2020-12-22 09:04:45.000,4590.0,4589.0,38.0,348.0
2020-12-22 09:04:45.500,4590.0,4589.0,29.0,343.0
2020-12-22 09:04:46.000,4590.0,4589.0,33.0,344.0
2020-12-22 09:04:46.500,4591.0,4590.0,135.0,5.0
2020-12-22 09:04:47.000,4589.0,4588.0,6.0,17.0
2020-12-22 09:04:47.500,4588.0,4587.0,5.0,129.0
2020-12-22 09:04:48.000,4588.0,4587.0,35.0,124.0
2020-12-22 09:04:48.500,4588.0,4587.0,52.0,130.0
2020-12-22 09:04:49.000,4588.0,4587.0,53.0,99.0
2020-12-22 09:04:49.500,4588.0,4587.0,57.0,82.0
2020-12-22 09:04:50.000,4587.0,4586.0,40.0,259.0
2020-12-22 09:04:50.500,4588.0,4586.0,75.0,159.0
2020-12-22 09:04:51.000,4589.0,4588.0,237.0,4.0
2020-12-22 09:04:51.500,4588.0,4587.0,212.0,43.0
2020-12-22 09:04:52.000,4588.0,4586.0,222.0,162.0
2020-12-22 09:04:52.500,4588.0,4587.0,236.0,37.0
2020-12-22 09:04:53.000,4587.0,4586.0,88.0,153.0
2020-12-22 09:04:53.500,4588.0,4587.0,12.0,27.0
2020-12-22 09:04:54.000,4589.0,4588.0,201.0,109.0
2020-12-22 09:04:54.500,4589.0,4588.0,150.0,179.0
2020-12-22 09:04:55.000,4590.0,4589.0,94.0,26.0
2020-12-22 09:04:55.500,4590.0,4589.0,88.0,103.0
2020-12-22 09:04:56.000,4590.0,4589.0,5.0,148.0
2020-12-22 09:04:56.500,4591.0,4590.0,81.0,55.0
2020-12-22 09:04:57.000,4590.0,4589.0,24.0,44.0
2020-12-22 09:04:57.500,4590.0,4589.0,15.0,109.0
2020-12-22 09:04:58.000,4591.0,4590.0,77.0,13.0
2020-12-22 09:04:58.500,4590.0,4589.0,9.0,95.0
2020-12-22 09:04:59.000,4589.0,4588.0,3.0,117.0
2020-12-22 09:04:59.500,4589.0,4588.0,6.0,82.0
2020-12-22 09:05:00.000,4589.0,4588.0,52.0,80.0
2020-12-22 09:05:00.500,4589.0,4588.0,9.0,104.0
2020-12-22 09:05:01.000,4590.0,4589.0,64.0,21.0
2020-12-22 09:05:01.500,4592.0,4591.0,154.0,278.0
2020-12-22 09:05:02.000,4591.0,4589.0,279.0,23.0
2020-12-22 09:05:02.500,4590.0,4589.0,27.0,117.0
2020-12-22 09:05:03.000,4590.0,4589.0,19.0,133.0
2020-12-22 09:05:03.500,4591.0,4589.0,205.0,132.0
2020-12-22 09:05:04.000,4589.0,4588.0,90.0,351.0
2020-12-22 09:05:04.500,4589.0,4588.0,125.0,359.0
2020-12-22 09:05:05.000,4589.0,4588.0,11.0,30.0
2020-12-22 09:05:05.500,4588.0,4587.0,22.0,53.0
2020-12-22 09:05:06.000,4587.0,4586.0,64.0,112.0
2020-12-22 09:05:06.500,4587.0,4586.0,88.0,2.0
2020-12-22 09:05:07.000,4587.0,4586.0,223.0,36.0
2020-12-22 09:05:07.500,4586.0,4585.0,165.0,321.0
2020-12-22 09:05:08.000,4585.0,4584.0,17.0,184.0
2020-12-22 09:05:08.500,4585.0,4584.0,134.0,167.0
2020-12-22 09:05:09.000,4585.0,4584.0,204.0,123.0
2020-12-22 09:05:09.500,4584.0,4583.0,20.0,100.0
2020-12-22 09:05:10.000,4584.0,4583.0,33.0,79.0
2020-12-22 09:05:10.500,4584.0,4583.0,77.0,72.0
2020-12-22 09:05:11.000,4585.0,4584.0,81.0,74.0
2020-12-22 09:05:11.500,4585.0,4584.0,6.0,61.0
2020-12-22 09:05:12.000,4586.0,4585.0,252.0,5.0
2020-12-22 09:05:12.500,4585.0,4584.0,26.0,18.0
2020-12-22 09:05:13.000,4585.0,4584.0,20.0,38.0
2020-12-22 09:05:13.500,4585.0,4584.0,25.0,84.0
2020-12-22 09:05:14.000,4586.0,4585.0,180.0,210.0
2020-12-22 09:05:14.500,4586.0,4585.0,14.0,280.0
2020-12-22 09:05:15.000,4587.0,4586.0,76.0,403.0
2020-12-22 09:05:15.500,4588.0,4587.0,185.0,63.0
2020-12-22 09:05:16.000,4589.0,4588.0,81.0,19.0
2020-12-22 09:05:16.500,4589.0,4588.0,83.0,15.0
2020-12-22 09:05:17.000,4588.0,4587.0,23.0,78.0
2020-12-22 09:05:17.500,4588.0,4587.0,50.0,118.0
2020-12-22 09:05:18.000,4588.0,4587.0,75.0,69.0
2020-12-22 09:05:18.500,4588.0,4587.0,102.0,15.0
2020-12-22 09:05:19.000,4588.0,4587.0,205.0,16.0
2020-12-22 09:05:19.500,4588.0,4587.0,214.0,45.0
2020-12-22 09:05:20.000,4587.0,4586.0,325.0,136.0
2020-12-22 09:05:20.500,4587.0,4586.0,190.0,200.0
2020-12-22 09:05:21.000,4587.0,4586.0,55.0,181.0
2020-12-22 09:05:21.500,4588.0,4587.0,41.0,195.0
2020-12-22 09:05:22.000,4588.0,4587.0,116.0,204.0
2020-12-22 09:05:22.500,4587.0,4586.0,12.0,34.0
2020-12-22 09:05:23.000,4586.0,4585.0,12.0,284.0
2020-12-22 09:05:23.500,4585.0,4584.0,5.0,136.0
2020-12-22 09:05:24.000,4584.0,4583.0,39.0,120.0
2020-12-22 09:05:24.500,4584.0,4583.0,76.0,23.0
2020-12-22 09:05:25.000,4583.0,4582.0,23.0,117.0
2020-12-22 09:05:25.500,4582.0,4581.0,136.0,98.0
2020-12-22 09:05:26.000,4582.0,4581.0,25.0,77.0
2020-12-22 09:05:26.500,4581.0,4580.0,355.0,350.0
2020-12-22 09:05:27.000,4580.0,4579.0,108.0,193.0
2020-12-22 09:05:27.500,4580.0,4578.0,249.0,59.0
2020-12-22 09:05:28.000,4579.0,4578.0,79.0,55.0
2020-12-22 09:05:28.500,4579.0,4578.0,30.0,250.0
2020-12-22 09:05:29.000,4579.0,4578.0,1.0,174.0
2020-12-22 09:05:29.500,4581.0,4579.0,430.0,102.0
2020-12-22 09:05:30.000,4580.0,4579.0,115.0,108.0
2020-12-22 09:05:30.500,4580.0,4579.0,142.0,259.0
2020-12-22 09:05:31.000,4582.0,4581.0,90.0,14.0
2020-12-22 09:05:31.500,4583.0,4582.0,39.0,30.0
2020-12-22 09:05:32.000,4583.0,4582.0,71.0,28.0
2020-12-22 09:05:32.500,4582.0,4581.0,217.0,133.0
2020-12-22 09:05:33.000,4581.0,4580.0,51.0,140.0
2020-12-22 09:05:33.500,4581.0,4580.0,18.0,123.0
2020-12-22 09:05:34.000,4581.0,4580.0,1.0,151.0
2020-12-22 09:05:34.500,4582.0,4581.0,271.0,17.0
2020-12-22 09:05:35.000,4582.0,4581.0,220.0,58.0
2020-12-22 09:05:35.500,4582.0,4581.0,115.0,101.0
2020-12-22 09:05:36.000,4583.0,4582.0,97.0,45.0
2020-12-22 09:05:36.500,4583.0,4582.0,91.0,121.0
2020-12-22 09:05:37.000,4583.0,4582.0,51.0,98.0
2020-12-22 09:05:37.500,4583.0,4582.0,70.0,88.0
2020-12-22 09:05:38.000,4583.0,4582.0,78.0,69.0
2020-12-22 09:05:38.500,4583.0,4582.0,76.0,69.0
2020-12-22 09:05:39.000,4584.0,4582.0,97.0,112.0
2020-12-22 09:05:39.500,4584.0,4583.0,55.0,228.0
2020-12-22 09:05:40.000,4584.0,4583.0,29.0,225.0
2020-12-22 09:05:40.500,4584.0,4583.0,14.0,227.0
2020-12-22 09:05:41.000,4585.0,4584.0,125.0,9.0
2020-12-22 09:05:41.500,4585.0,4584.0,109.0,36.0
2020-12-22 09:05:42.000,4585.0,4584.0,101.0,47.0
2020-12-22 09:05:42.500,4585.0,4584.0,101.0,62.0
2020-12-22 09:05:43.000,4584.0,4583.0,19.0,265.0
2020-12-22 09:05:43.500,4585.0,4584.0,97.0,121.0
2020-12-22 09:05:44.000,4585.0,4584.0,86.0,1.0
2020-12-22 09:05:44.500,4585.0,4584.0,117.0,16.0
2020-12-22 09:05:45.000,4584.0,4583.0,3.0,241.0
2020-12-22 09:05:45.500,4585.0,4584.0,115.0,82.0
2020-12-22 09:05:46.000,4585.0,4584.0,6.0,295.0
2020-12-22 09:05:46.500,4587.0,4585.0,121.0,207.0
2020-12-22 09:05:47.000,4587.0,4586.0,109.0,41.0
2020-12-22 09:05:47.500,4587.0,4586.0,98.0,78.0
2020-12-22 09:05:48.000,4587.0,4586.0,107.0,269.0
2020-12-22 09:05:48.500,4587.0,4586.0,13.0,274.0
2020-12-22 09:05:49.000,4588.0,4587.0,218.0,28.0
2020-12-22 09:05:49.500,4588.0,4587.0,202.0,1.0
2020-12-22 09:05:50.000,4587.0,4586.0,24.0,276.0
2020-12-22 09:05:50.500,4587.0,4586.0,4.0,269.0
2020-12-22 09:05:51.000,4587.0,4586.0,75.0,254.0
2020-12-22 09:05:51.500,4587.0,4586.0,98.0,249.0
2020-12-22 09:05:52.000,4587.0,4586.0,56.0,106.0
2020-12-22 09:05:52.500,4586.0,4585.0,99.0,197.0
2020-12-22 09:05:53.000,4587.0,4586.0,26.0,50.0
2020-12-22 09:05:53.500,4588.0,4587.0,261.0,30.0
2020-12-22 09:05:54.000,4587.0,4586.0,7.0,134.0
2020-12-22 09:05:54.500,4588.0,4587.0,263.0,138.0
2020-12-22 09:05:55.000,4587.0,4586.0,9.0,99.0
2020-12-22 09:05:55.500,4587.0,4586.0,26.0,67.0
2020-12-22 09:05:56.000,4587.0,4586.0,53.0,56.0
2020-12-22 09:05:56.500,4587.0,4586.0,3.0,29.0
2020-12-22 09:05:57.000,4588.0,4587.0,253.0,150.0
2020-12-22 09:05:57.500,4588.0,4587.0,228.0,149.0
2020-12-22 09:05:58.000,4589.0,4588.0,110.0,1.0
2020-12-22 09:05:58.500,4589.0,4588.0,113.0,80.0
2020-12-22 09:05:59.000,4589.0,4588.0,104.0,157.0
2020-12-22 09:05:59.500,4589.0,4588.0,2.0,190.0
2020-12-22 09:06:00.000,4590.0,4589.0,203.0,164.0
2020-12-22 09:06:00.500,4590.0,4589.0,192.0,156.0
2020-12-22 09:06:01.000,4590.0,4589.0,155.0,143.0
2020-12-22 09:06:01.500,4590.0,4589.0,304.0,145.0
2020-12-22 09:06:02.000,4590.0,4589.0,284.0,124.0
2020-12-22 09:06:02.500,4590.0,4589.0,284.0,43.0
2020-12-22 09:06:03.000,4590.0,4589.0,247.0,42.0
2020-12-22 09:06:03.500,4590.0,4589.0,213.0,155.0
2020-12-22 09:06:04.000,4591.0,4590.0,69.0,600.0
2020-12-22 09:06:04.500,4592.0,4591.0,146.0,624.0
2020-12-22 09:06:05.000,4593.0,4592.0,76.0,463.0
2020-12-22 09:06:05.500,4593.0,4592.0,148.0,913.0
2020-12-22 09:06:06.000,4594.0,4593.0,272.0,106.0
2020-12-22 09:06:06.500,4594.0,4593.0,239.0,220.0
2020-12-22 09:06:07.000,4594.0,4593.0,247.0,117.0
2020-12-22 09:06:07.500,4593.0,4592.0,1.0,104.0
2020-12-22 09:06:08.000,4592.0,4591.0,349.0,165.0
2020-12-22 09:06:08.500,4591.0,4590.0,496.0,142.0
2020-12-22 09:06:09.000,4591.0,4589.0,178.0,149.0
2020-12-22 09:06:09.500,4592.0,4591.0,39.0,1.0
2020-12-22 09:06:10.000,4591.0,4590.0,23.0,84.0
2020-12-22 09:06:10.500,4592.0,4591.0,51.0,169.0
2020-12-22 09:06:11.000,4591.0,4590.0,6.0,47.0
2020-12-22 09:06:11.500,4591.0,4590.0,6.0,47.0
2020-12-22 09:06:12.000,4589.0,4588.0,125.0,64.0
2020-12-22 09:06:12.500,4588.0,4587.0,23.0,188.0
2020-12-22 09:06:13.000,4590.0,4589.0,10.0,10.0
2020-12-22 09:06:13.500,4590.0,4589.0,71.0,118.0
2020-12-22 09:06:14.000,4591.0,4590.0,58.0,22.0
2020-12-22 09:06:14.500,4592.0,4591.0,121.0,11.0
2020-12-22 09:06:15.000,4592.0,4591.0,159.0,20.0
2020-12-22 09:06:15.500,4591.0,4590.0,1.0,190.0
2020-12-22 09:06:16.000,4592.0,4591.0,153.0,12.0
2020-12-22 09:06:16.500,4591.0,4590.0,19.0,192.0
2020-12-22 09:06:17.000,4591.0,4590.0,7.0,184.0
2020-12-22 09:06:17.500,4591.0,4590.0,48.0,191.0
2020-12-22 09:06:18.000,4591.0,4590.0,30.0,13.0
2020-12-22 09:06:18.500,4590.0,4589.0,487.0,138.0
2020-12-22 09:06:19.000,4589.0,4588.0,273.0,111.0
2020-12-22 09:06:19.500,4589.0,4588.0,156.0,2.0
2020-12-22 09:06:20.000,4589.0,4588.0,113.0,18.0
2020-12-22 09:06:20.500,4590.0,4589.0,534.0,10.0
2020-12-22 09:06:21.000,4590.0,4589.0,512.0,2.0
2020-12-22 09:06:21.500,4590.0,4589.0,518.0,43.0
2020-12-22 09:06:22.000,4589.0,4588.0,10.0,81.0
2020-12-22 09:06:22.500,4588.0,4587.0,1.0,128.0
2020-12-22 09:06:23.000,4588.0,4587.0,77.0,109.0
2020-12-22 09:06:23.500,4587.0,4586.0,92.0,123.0
2020-12-22 09:06:24.000,4588.0,4587.0,86.0,117.0
2020-12-22 09:06:24.500,4589.0,4587.0,156.0,138.0
2020-12-22 09:06:25.000,4588.0,4587.0,7.0,138.0
2020-12-22 09:06:25.500,4588.0,4587.0,24.0,165.0
2020-12-22 09:06:26.000,4588.0,4587.0,5.0,143.0
2020-12-22 09:06:26.500,4588.0,4587.0,14.0,1.0
2020-12-22 09:06:27.000,4587.0,4586.0,24.0,169.0
2020-12-22 09:06:27.500,4587.0,4586.0,44.0,114.0
2020-12-22 09:06:28.000,4586.0,4585.0,17.0,177.0
2020-12-22 09:06:28.500,4586.0,4585.0,26.0,140.0
2020-12-22 09:06:29.000,4587.0,4586.0,90.0,8.0
2020-12-22 09:06:29.500,4586.0,4585.0,114.0,142.0
2020-12-22 09:06:30.000,4585.0,4584.0,94.0,119.0
2020-12-22 09:06:30.500,4586.0,4585.0,146.0,44.0
2020-12-22 09:06:31.000,4585.0,4584.0,152.0,135.0
2020-12-22 09:06:31.500,4585.0,4584.0,5.0,86.0
2020-12-22 09:06:32.000,4586.0,4585.0,149.0,35.0
2020-12-22 09:06:32.500,4585.0,4584.0,63.0,80.0
2020-12-22 09:06:33.000,4586.0,4585.0,56.0,20.0
2020-12-22 09:06:33.500,4586.0,4585.0,28.0,46.0
2020-12-22 09:06:34.000,4587.0,4586.0,83.0,18.0
2020-12-22 09:06:34.500,4587.0,4586.0,84.0,36.0
2020-12-22 09:06:35.000,4586.0,4585.0,172.0,68.0
2020-12-22 09:06:35.500,4586.0,4585.0,155.0,122.0
2020-12-22 09:06:36.000,4587.0,4585.0,87.0,137.0
2020-12-22 09:06:36.500,4587.0,4586.0,87.0,1.0
2020-12-22 09:06:37.000,4587.0,4585.0,98.0,94.0
2020-12-22 09:06:37.500,4586.0,4585.0,18.0,131.0
2020-12-22 09:06:38.000,4586.0,4585.0,53.0,95.0
2020-12-22 09:06:38.500,4586.0,4584.0,104.0,121.0
2020-12-22 09:06:39.000,4586.0,4584.0,60.0,114.0
2020-12-22 09:06:39.500,4586.0,4585.0,19.0,31.0
2020-12-22 09:06:40.000,4585.0,4584.0,261.0,117.0
2020-12-22 09:06:40.500,4585.0,4584.0,293.0,10.0
2020-12-22 09:06:41.000,4584.0,4583.0,24.0,277.0
2020-12-22 09:06:41.500,4585.0,4584.0,262.0,40.0
2020-12-22 09:06:42.000,4585.0,4584.0,130.0,48.0
2020-12-22 09:06:42.500,4585.0,4584.0,133.0,82.0
2020-12-22 09:06:43.000,4586.0,4585.0,106.0,27.0
2020-12-22 09:06:43.500,4586.0,4585.0,102.0,86.0
2020-12-22 09:06:44.000,4586.0,4585.0,102.0,118.0
2020-12-22 09:06:44.500,4586.0,4585.0,102.0,124.0
2020-12-22 09:06:45.000,4586.0,4585.0,90.0,108.0
2020-12-22 09:06:45.500,4586.0,4585.0,95.0,109.0
2020-12-22 09:06:46.000,4586.0,4585.0,192.0,101.0
2020-12-22 09:06:46.500,4585.0,4584.0,28.0,109.0
2020-12-22 09:06:47.000,4586.0,4585.0,205.0,6.0
2020-12-22 09:06:47.500,4586.0,4584.0,180.0,108.0
2020-12-22 09:06:48.000,4586.0,4585.0,180.0,1.0
2020-12-22 09:06:48.500,4586.0,4584.0,169.0,109.0
2020-12-22 09:06:49.000,4586.0,4585.0,17.0,17.0
2020-12-22 09:06:49.500,4586.0,4585.0,32.0,62.0
2020-12-22 09:06:50.000,4587.0,4585.0,96.0,64.0
2020-12-22 09:06:50.500,4586.0,4585.0,1.0,83.0
2020-12-22 09:06:51.000,4586.0,4585.0,32.0,69.0
2020-12-22 09:06:51.500,4587.0,4586.0,87.0,4.0
2020-12-22 09:06:52.000,4587.0,4586.0,86.0,52.0
2020-12-22 09:06:52.500,4587.0,4586.0,79.0,64.0
2020-12-22 09:06:53.000,4588.0,4587.0,120.0,1.0
2020-12-22 09:06:53.500,4588.0,4587.0,134.0,60.0
2020-12-22 09:06:54.000,4588.0,4587.0,129.0,74.0
2020-12-22 09:06:54.500,4588.0,4587.0,101.0,67.0
2020-12-22 09:06:55.000,4588.0,4587.0,95.0,101.0
2020-12-22 09:06:55.500,4588.0,4587.0,109.0,96.0
2020-12-22 09:06:56.000,4588.0,4587.0,102.0,79.0
2020-12-22 09:06:56.500,4588.0,4587.0,64.0,49.0
2020-12-22 09:06:57.000,4589.0,4587.0,132.0,86.0
2020-12-22 09:06:57.500,4589.0,4588.0,118.0,13.0
2020-12-22 09:06:58.000,4589.0,4588.0,94.0,72.0
2020-12-22 09:06:58.500,4590.0,4589.0,1027.0,28.0
2020-12-22 09:06:59.000,4591.0,4589.0,416.0,67.0
2020-12-22 09:06:59.500,4591.0,4590.0,271.0,212.0
2020-12-22 09:07:00.000,4592.0,4591.0,331.0,203.0
2020-12-22 09:07:00.500,4592.0,4591.0,298.0,215.0
2020-12-22 09:07:01.000,4592.0,4591.0,325.0,1.0
2020-12-22 09:07:01.500,4591.0,4590.0,469.0,55.0
2020-12-22 09:07:02.000,4590.0,4589.0,73.0,212.0
2020-12-22 09:07:02.500,4591.0,4589.0,73.0,181.0
